"Scenario","simulation","Africa","East Asia","Eastern Europe and Central Asia","Latin America","North America","Oceania","South Asia","Western and Central Europe","Western Asia"
"Stratified Societies",242,0.740096585716298,0.878241456711421,0.995072107477949,0.358544285358601,0.388665389735882,0.30125473943617,0.467685847235035,0.536849402438316,0
"Stratified Societies",243,0.961617810777359,0.829303474633802,0.657752366669179,0.333226261508009,0.402472799808209,0,0.44023372654009,0.0958183257650764,0.732055693898965
"Stratified Societies",244,0.989952940623731,0.76020674490194,1,0.317656028102121,0.341762037112561,0.453114271599796,0.423198517962833,0.584085332954112,0.861319333233293
"Stratified Societies",245,0.859261417166493,0.825833387579371,1,0.335391632614335,0.398202045358528,0.474080424116624,0.444046579779396,0.24179163964245,0
"Stratified Societies",246,0.749460116386684,0.956130249488521,0.568782659743419,0.398626877695719,0.479890423429384,0.222905493709387,0.564525837150343,0.124403100282113,0.000312579132055469
"Stratified Societies",247,0.952602698103724,0.764492269693416,1,0.338021874133602,0.411190337349087,0.830456870208289,0.533871465477791,0.551711071169352,1
"Stratified Societies",248,0.277541016937738,0.818001808137745,1,0.410584871564486,0.471181644680851,0.887977042401888,0.4835363492525,0.64484066528169,1
"Stratified Societies",249,0.330146084474497,0.89226214233461,0.900711131520167,0.324287100632138,0.468410553588071,0.372618600436119,0.416942879381886,0.629688970595347,0.84804709688956
"Stratified Societies",250,-0.000615567930965482,0.937266031394625,0.753871593513553,0.405628424477337,0.467227512816558,0.000216953492088251,0.50980216267573,0.396921710573603,1
"Stratified Societies",251,0.684065958201141,0.761785741190766,1,0.326708511408489,0.497289246846676,1,0.507351116592132,0,0.000575763467921659
"Stratified Societies",252,-5.36389954187896e-05,0.862412565031412,1,0.268549985257925,0.410401226205817,0.782373231411888,0.452498995707162,0.477747181115461,0.585986539696891
"Stratified Societies",253,0.669086543954374,0.896228681632197,1,0.272683355160198,0.431023729729567,0.607599532169397,0.456280257451565,0.653160008498246,1
"Stratified Societies",254,1,0.79871875118996,0.386702876049648,0.349529597156025,0.428456405988185,0.477083098205456,0.411576489600826,0.528842473772659,1
"Stratified Societies",255,0.715629942550562,0.733706144807137,1,0.476989528656129,0.591227838146807,1,0.405194279062959,1,1
"Stratified Societies",256,0.523657626456806,0.910813504802237,0.843825578376579,0.32966877255602,0.416528578884172,0.362874148578627,0.425908401785714,0.529024803617554,1
"Stratified Societies",257,0.842764561444605,0.797107969235918,0.263754415236911,0.293696013305453,0.576038348172288,0.792146326812334,0.566173128796429,0.2891457828373,0.261182671936444
"Stratified Societies",258,0.860705436477465,0.858674045200907,0.65139902205178,0.448007237582039,0.588398741771182,1,0.477051320702081,0.282134231846053,1
"Stratified Societies",259,0.568609752387284,0.86019716088281,0.590035589879593,0.251966823402122,0.414375730248869,0.000233212420083662,0.52489619673136,0.315291018891856,0.711840751818854
"Stratified Societies",260,0.824513705145921,0.778176839199142,1,0.292647453110191,0.453782400419564,0.419426727312158,0.56415553741967,0.000308082435765573,0.829816016300581
"Stratified Societies",261,0.475790607339502,0.838878036060173,0.339016506656709,0.362664910845937,0.558718273642022,0.230903811818329,0.495309712707955,0.688040409349014,0.000452973189079913
"Stratified Societies",262,0.999032178594234,0.715948045225256,1,0.385798966594327,0.546490953574863,0.296990158247321,0.399122862122576,0.774269839337875,1
"Stratified Societies",263,0.563273873247637,0.873686044416544,0.832693446050141,0.318538400766741,0.499005965232746,0.5519282562297,0.446296246842859,0.559389956002948,0.594955163628515
"Stratified Societies",264,1,0.82215680033693,0.610744359483697,0.348864325859373,0.415351945687054,0.506093294705872,0.431011469812199,0.840572418015738,1
"Stratified Societies",265,0.971429851601862,0.729575880618917,0.915795049740212,0.283758823325504,0.655836119794535,0.137990524218095,0.407229668863764,0.694851669219576,0.675912315222379
"Stratified Societies",266,1,0.764518032747721,1,0.378363121526326,0.495047930700951,0.329451318285196,0.512833294951879,0.279288933834345,1
"Stratified Societies",267,0.586078595508806,0.752236086911471,1,0.287269683024223,0.371006922335923,0.964992357341382,0.519070230307772,0.0411736201859955,0
"Stratified Societies",268,0.903513513420144,0.822177607572103,0.256168885766256,0.245636593019536,0.468500404158432,0.653076385973029,0.439080692201698,0.504654117001114,0
"Stratified Societies",269,0.369417893851219,0.863014763743456,0.532404010120159,0.319818692243447,0.410842039024427,0.361797320072765,0.434865615754923,0.688088378691879,0.746989672803682
"Stratified Societies",270,0.73046161183041,0.861245565426273,1,0.265544589112079,0.370241741130735,0.482945348848997,0.444063934762128,0.411216819018849,0
"Stratified Societies",271,0.721038661629408,0.734917940585366,0.586745886799884,0.387086319666224,0.329064647082593,1,0.555600316931281,0.949185876563634,0.1331793475427
"Stratified Societies",272,0.754990314002474,0.824708794084336,0.291607223483509,0.378815202149342,0.414711796177512,0.717847771127874,0.57482635197311,0.672985156160015,0.428505141032805
"Stratified Societies",273,0.917743487844108,0.935361154890919,0.304789663827266,0.302419020105626,0.417738422889643,0,0.408769953749438,0.272141073884159,0.511420040373894
"Stratified Societies",274,0.749045024353746,0.717068626774105,0.927322593177833,0.274717014224291,0.323126596416819,0.282538648241139,0.357998864382997,0.352988568467469,0.987012443781069
"Stratified Societies",275,1,0.893025401971027,0.939896241354707,0.357856296134316,0.495129867750185,0,0.547384583671616,0.244405146107162,1
"Stratified Societies",276,0.910209402697294,0.77680872896583,0.938057144708276,0.334357052581664,0.370483815828575,0.300403161151127,0.421559767878113,0.592464836294085,1
"Stratified Societies",277,0.716301886780549,0.668832351691056,1,0.646525192558486,0.602855101163148,1,0.431197997336618,1,1
"Stratified Societies",278,0.831605043818051,0.915131667277189,0.268675898910423,0.462435625930428,0.62577636725693,0.733219787463912,0.464631495004662,0.419378150610733,1
"Stratified Societies",279,1,0.853392588519276,0.576345398422644,0.322757789664591,0.496079020661105,0.235181127555286,0.509063583371328,0.29289765342571,0.903987214227945
"Stratified Societies",280,1,0.863308870730587,1,0.332964556210615,0.455407950533128,0.298039840368151,0.539491521709287,0.417235490068871,0.998232087003514
"Stratified Societies",281,1,0.804850548585349,0.970640410094913,0.394345990548749,0.534478014964281,0.686000367962354,0.437747733784738,0.690647185730382,1
"Stratified Societies",282,1,0.847469641220531,1,0.485851166546835,0.583541773551481,0.710467553567773,0.491751777683737,0.799725709595187,1
"Stratified Societies",283,0.855332958308197,0.767924583688208,1,0.281624328184785,0.383573425495307,0.178481875833503,0.571556216699653,0.359008021724785,1
"Stratified Societies",284,0.932829135672439,0.807259293631735,0.763316697227771,0.332398042169933,0.435177672743668,1,0.388494078589108,0.716316650953138,1
"Stratified Societies",285,0.575157346938274,0.786107400715355,0.273325627585391,0.319480604391549,0.393282877328195,0.172042778232105,0.5747252835886,0.718688340317095,0.909010798618575
"Stratified Societies",286,1,0.736544120212889,1,0.482222247052732,0.490893538225741,0.296453200459157,0.533773324682471,1,0.44308830442971
"Stratified Societies",287,0.489569374977985,0.886809592954968,0.000202753357680492,0.433109828281792,0.460066480471499,0.882275505729,0.505890070110876,0.590771531728132,0.392645966316605
"Stratified Societies",288,0.689892528259674,0.722423173628058,1,0.45009490148218,0.619847195892801,1,0.333155461932681,0.949678665679639,1
"Stratified Societies",289,0.98498092453046,0.910743602528437,0.857867772677308,0.319886166454821,0.418812856247353,0.0180421449058268,0.39944086994082,0.584296064468868,0
"Stratified Societies",290,1,0.730182441897266,0.566832041102275,0.374283594118718,0.417248411980176,1,0.444151056986576,0.798797577022647,1
"Stratified Societies",291,1,0.830128079825422,0.237208030177949,0.350220769555543,0.480531667017209,0.196462232611508,0.422399699721629,0.570670466126083,1
"Stratified Societies",292,0.333444594729629,0.881448977963378,0.747823011368689,0.342640320123834,0.430674816301464,0.166545762053472,0.565591554736424,0.62434578013511,0.820639538567903
"Stratified Societies",293,1,0.700983299073589,0.944659285603337,0.450250219039022,0.514778187730376,0.990650808060483,0.497356851631583,0.734414359891659,1
"Stratified Societies",294,0.674209488373861,0.881247743844052,1,0.372853316734743,0.524332055298238,0.463242568651683,0.461629987463434,0.0840566091037741,0.597467728775192
"Stratified Societies",295,0.98513891515474,0.783781828530312,1,0.411298704880072,0.582705051922735,0.83752237468262,0.41149513148123,0.466962798764952,0
"Stratified Societies",296,1,0.845706956241697,0.406641013672185,0.410123235590615,0.491651204393176,0.89275300553138,0.545259173086849,0.751960947313845,0.014813334999208
"Stratified Societies",297,0.928523631198227,0.885509753732738,0.529805019264618,0.385988850753912,0.456856788455779,0.675171304726443,0.42876492929293,0.672106095650776,0.231476200161777
"Stratified Societies",298,1,0.747887748060043,0.0455819387924477,0.403673986545687,0.439253635394417,0.410856240302034,0.605242794664169,1,0.448227222399656
"Stratified Societies",299,0.102200848683791,0.905219357559779,0.660327553898253,0.295593019117214,0.488559776132935,0.129896509490424,0.40724252637565,0.259132403823452,0.554873390783544
"Stratified Societies",300,0.46293793635302,0.817290019892474,1,0.395976101788805,0.520125785206415,0.662848964164967,0.440298654081361,0.945380602940059,0.193565340750811
"Stratified Societies",301,0.939490027542998,0.819480465434055,1,0.362872114514646,0.41895648966061,0.755328056078907,0.55467956063803,0.21441591123376,0.126818059393615
"Stratified Societies",302,0.993132774858147,0.800892497509609,0.504236100682875,0.274914575553849,0.519749267906399,0,0.475205396062438,0.418947070926483,0.770294382081678
"Stratified Societies",303,0.725107321116403,0.877905738359875,0.617498901755016,0.345095470038863,0.394128335363669,0.28777085427739,0.48182153204476,0.661579618141337,1
"Stratified Societies",304,0.806737176326127,0.884661316808678,0.517376353488763,0.271070875491905,0.385840338993304,0,0.523992830472991,0.376070698597562,0.00059110206635047
"Stratified Societies",305,0.98225431944488,0.921120906118834,0.816192013532259,0.423855159532201,0.475891645157468,0.372592465643764,0.509080217492155,0.300461925607921,1
"Stratified Societies",306,0.727489055035871,0.865368205636582,0.40592008132365,0.404204046162337,0.381986849001285,0.719800250168236,0.507469344212998,0.743470214767022,1
"Stratified Societies",307,0.293907390583011,0.809523364480523,0.60822326914228,0.446164865054349,0.490011623118394,0.235306497923045,0.50402765924504,0.850106566086515,0.887933946046017
"Stratified Societies",308,0.852745168806932,0.807989625423742,0.902939130436013,0.409814654127931,0.513737092687248,0.458098748359555,0.486896090470137,0.524281837117554,0.420190930766278
"Stratified Societies",309,1,0.782299785428896,0.71867079599048,0.352149548053172,0.474050081867718,0.737755057271258,0.404810669107391,0.652792221492798,1
"Stratified Societies",310,1,0.844160866910977,0,0.343962285270524,0.531081874303165,0.503234774690475,0.465767866574901,0.487450102691873,0.598540280770752
"Stratified Societies",311,0.624798711755233,0.836411342264669,0.725485580738033,0.319313747563226,0.452934533297963,0.281287890406276,0.605633866823446,0.370732891756703,0.727709041093684
"Stratified Societies",312,0.999615413863451,0.906823833375408,1,0.382120943707216,0.481928301895241,1,0.466293039501396,0.429868718271694,1
"Stratified Societies",313,0.571499931598129,0.822587871782546,1,0.332584116977492,0.498255031476573,0.502622620288167,0.385104057364342,0.690610318924755,1
"Stratified Societies",314,0.651715620088969,0.920574208969876,0.831740240553999,0.305733129447225,0.438270568355423,0.373373986122217,0.515545809990425,0,0.625255873477515
"Stratified Societies",315,1,0.836860679866867,0.215801343197104,0.336732622653286,0.528937995768576,0.514310364862046,0.345445971006922,0.615372514630509,1
"Stratified Societies",316,0.662634292293114,0.835218783163464,1,0.301046312041983,0.279098604497421,0.492625517913639,0.5264840830476,0,0.892212457261565
"Stratified Societies",317,1,0.789281706441681,1,0.390706647743487,0.532538109370709,0.323691653684041,0.45166165765594,0.538712575356049,1
"Stratified Societies",318,1,0.886177188112143,0.74501052154615,0.39815766747961,0.380105213521761,0.0421902380381892,0.510716758701805,0.812010378737898,1
"Stratified Societies",319,0.418251664761215,0.783244819501163,1,0.417826721693422,0.537621951471098,0.304514175397594,0.544815639363625,0.565935828227006,0.269810298048493
"Stratified Societies",320,0.512514461591151,0.837194773722603,0.590046581426233,0.337233327500558,0.441995403258025,0.206566964763113,0.487662932084096,0.699361211350598,1
"Stratified Societies",321,0.879613758672957,0.822239983082196,1,0.289853148472623,0.364567648853167,0.443806374047148,0.366333748671299,0.404011396072029,0.84164253074879
"Stratified Societies",322,0.665027500178361,0.847117958782896,1,0.233097248915207,0.512824191262329,0.154258248667237,0.400512916186752,0.374379011081305,0.72435227666717
"Stratified Societies",323,0.828887822279702,0.925479773164836,0.271475423172913,0.320744185369511,0.376115717436568,0,0.497592176218533,0.375053095731801,0.905427524454943
"Stratified Societies",324,0.467848368208447,0.888936324383232,0.000178827044081758,0.323292297887007,0.300424872825576,0.572705003500013,0.536409578512672,0.821353208633286,0.720645617179662
"Stratified Societies",325,0.202573439126331,0.875668076215323,1,0.342628153384565,0.389463175439967,0,0.613071039818764,0.0292232494925779,0.30463083406138
"Stratified Societies",326,0.285544296608087,0.932825043070655,0.32543205376795,0.480431919431658,0.593755252792814,0.154715751799247,0.59347423517015,0.678508591729939,0.000661465923980441
